codecommuneetablissement;ambulance;analyse_medicale;autre;autre_specialiste;chirurgien;dentiste;generaliste;hopital;infirmiers;organe;radiologiste;reeducateur_podologue
31406;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0
31407;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31409;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;5.0;0.0;0.0;2.0
31410;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;8.0;0.0;0.0;12.0
31411;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0
31414;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0
31417;0.0;1.0;18.0;4.0;0.0;10.0;11.0;0.0;10.0;0.0;0.0;27.0
31418;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
31419;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
31420;0.0;0.0;3.0;0.0;0.0;3.0;6.0;0.0;7.0;0.0;0.0;12.0
31421;0.0;0.0;7.0;0.0;0.0;4.0;7.0;0.0;5.0;0.0;0.0;14.0
31424;3.0;2.0;43.0;13.0;0.0;18.0;29.0;0.0;30.0;0.0;2.0;49.0
31426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
31427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31429;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;5.0;0.0;0.0;4.0
31433;0.0;4.0;14.0;6.0;1.0;12.0;11.0;0.0;18.0;0.0;1.0;29.0
31435;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31436;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
31439;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31440;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31442;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31445;2.0;3.0;12.0;35.0;15.0;5.0;16.0;3.0;19.0;0.0;2.0;33.0
31446;2.0;2.0;38.0;18.0;0.0;26.0;27.0;1.0;44.0;0.0;1.0;48.0
31448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31451;3.0;3.0;17.0;4.0;0.0;14.0;17.0;7.0;33.0;0.0;3.0;32.0
31454;1.0;0.0;2.0;1.0;0.0;2.0;9.0;1.0;11.0;0.0;0.0;13.0
31455;1.0;1.0;4.0;1.0;0.0;2.0;5.0;3.0;11.0;0.0;0.0;9.0
31457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0
31458;1.0;0.0;6.0;0.0;0.0;1.0;7.0;0.0;6.0;0.0;0.0;7.0
31460;0.0;0.0;12.0;0.0;0.0;3.0;2.0;0.0;5.0;0.0;0.0;11.0
31462;2.0;2.0;3.0;2.0;1.0;0.0;6.0;0.0;4.0;0.0;0.0;5.0
31463;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31464;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31466;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
31467;0.0;3.0;10.0;2.0;0.0;8.0;10.0;0.0;16.0;0.0;4.0;28.0
31470;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31471;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;17.0;0.0;0.0;1.0
31473;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
31474;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31475;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;4.0;0.0;0.0;5.0
31476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
31478;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0
31479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31480;0.0;0.0;3.0;0.0;0.0;2.0;4.0;0.0;2.0;0.0;0.0;9.0
31481;0.0;0.0;2.0;0.0;0.0;2.0;5.0;0.0;6.0;0.0;0.0;10.0
31482;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31483;5.0;8.0;17.0;21.0;7.0;32.0;31.0;9.0;47.0;0.0;2.0;44.0
31484;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;3.0;0.0;1.0;9.0
31486;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31488;1.0;6.0;26.0;73.0;21.0;13.0;47.0;2.0;18.0;0.0;17.0;66.0
31490;0.0;1.0;7.0;1.0;0.0;5.0;7.0;0.0;13.0;0.0;0.0;18.0
31491;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
31493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31495;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0
31497;0.0;0.0;3.0;1.0;0.0;2.0;3.0;1.0;2.0;0.0;0.0;2.0
31499;2.0;2.0;10.0;3.0;0.0;4.0;5.0;0.0;18.0;0.0;0.0;26.0
31500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0
31501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31503;1.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;9.0;0.0;0.0;4.0
31505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
31506;4.0;1.0;24.0;12.0;0.0;16.0;22.0;1.0;30.0;0.0;0.0;60.0
31507;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0
31508;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31510;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31512;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
31515;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
31516;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;8.0
31517;0.0;0.0;6.0;0.0;0.0;2.0;4.0;0.0;13.0;0.0;0.0;15.0
31518;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31520;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31523;2.0;0.0;1.0;0.0;0.0;3.0;6.0;1.0;10.0;0.0;1.0;13.0
31525;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31526;2.0;1.0;13.0;1.0;0.0;8.0;9.0;0.0;12.0;0.0;0.0;19.0
31529;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31530;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
31533;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;3.0
31534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31535;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31540;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31541;0.0;0.0;2.0;2.0;0.0;3.0;4.0;0.0;6.0;0.0;0.0;18.0
31542;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
31547;1.0;1.0;9.0;6.0;1.0;8.0;10.0;1.0;10.0;0.0;4.0;25.0
31550;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0
31551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31553;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0
31555;20.0;78.0;1023.0;917.0;127.0;539.0;1079.0;120.0;1019.0;11.0;184.0;1376.0
31556;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31557;1.0;4.0;45.0;25.0;0.0;40.0;37.0;0.0;47.0;0.0;4.0;103.0
31560;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31561;1.0;1.0;32.0;14.0;1.0;19.0;22.0;26.0;35.0;0.0;17.0;58.0
31563;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;1.0
31565;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
31566;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31567;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31568;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31570;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
31572;1.0;0.0;5.0;0.0;0.0;3.0;7.0;0.0;6.0;0.0;0.0;4.0
31573;1.0;0.0;6.0;0.0;0.0;3.0;6.0;1.0;7.0;0.0;0.0;15.0
31574;0.0;1.0;2.0;0.0;0.0;3.0;6.0;0.0;5.0;0.0;0.0;15.0
31575;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
31577;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31578;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;1.0;0.0
31579;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0
31580;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31581;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0
31582;2.0;3.0;15.0;8.0;4.0;6.0;22.0;4.0;19.0;0.0;2.0;35.0
31583;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31584;1.0;1.0;8.0;2.0;0.0;6.0;8.0;0.0;19.0;0.0;1.0;22.0
31585;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0
31586;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31587;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
31588;1.0;1.0;8.0;2.0;0.0;7.0;9.0;3.0;17.0;0.0;0.0;23.0
31589;0.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;4.0;0.0;0.0;2.0
31590;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31591;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31592;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0
31593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32001;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;8.0;0.0;0.0;3.0
32003;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32009;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32012;1.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;5.0;0.0;0.0;3.0
32013;3.0;7.0;57.0;55.0;5.0;35.0;56.0;19.0;78.0;2.0;5.0;58.0
32016;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32019;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32027;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
32029;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
32030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
32031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32032;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
32034;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32039;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32040;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32045;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32054;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32057;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
32064;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32073;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
32078;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
32079;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0
32083;1.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;0.0;3.0
32086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32090;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32095;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
32096;1.0;0.0;4.0;1.0;0.0;0.0;9.0;0.0;10.0;0.0;0.0;9.0
32098;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
32104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
32105;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
32106;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;2.0
32107;2.0;2.0;9.0;3.0;1.0;11.0;15.0;3.0;16.0;0.0;0.0;17.0
32110;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32117;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0
32118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32119;3.0;1.0;8.0;1.0;0.0;5.0;5.0;0.0;14.0;0.0;0.0;9.0
32120;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32121;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
32123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32127;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;2.0
32132;2.0;1.0;8.0;1.0;0.0;6.0;15.0;6.0;21.0;0.0;0.0;15.0
32134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32143;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32147;1.0;1.0;5.0;1.0;0.0;7.0;8.0;6.0;13.0;0.0;0.0;10.0
32148;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32149;1.0;0.0;2.0;0.0;0.0;2.0;3.0;0.0;7.0;0.0;0.0;0.0
32150;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32153;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32155;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;2.0
32156;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32159;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32160;2.0;1.0;14.0;5.0;0.0;12.0;14.0;1.0;32.0;0.0;0.0;36.0
32162;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;7.0;0.0;0.0;1.0
32164;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32165;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
32166;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32174;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
32190;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0
32192;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
32197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32199;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
32200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
32201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32202;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
32204;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32208;1.0;2.0;5.0;1.0;1.0;3.0;11.0;3.0;12.0;0.0;0.0;13.0
32209;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32212;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
32213;2.0;0.0;2.0;0.0;0.0;1.0;5.0;3.0;10.0;0.0;0.0;5.0
32214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32225;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32227;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
32228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32233;1.0;0.0;8.0;0.0;0.0;0.0;5.0;0.0;7.0;0.0;0.0;8.0
32234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
32235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32237;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32239;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32241;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32242;1.0;0.0;1.0;0.0;0.0;1.0;9.0;0.0;11.0;0.0;0.0;8.0
32247;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32249;1.0;1.0;6.0;0.0;0.0;2.0;6.0;2.0;13.0;0.0;0.0;9.0
32252;1.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;0.0;3.0
32253;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;1.0
32255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32256;2.0;3.0;6.0;0.0;0.0;6.0;5.0;6.0;19.0;0.0;0.0;13.0
32257;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32258;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32262;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32263;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32264;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32269;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32271;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
32273;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
32279;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
32282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
32283;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32285;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0
32286;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0
32288;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32290;1.0;0.0;6.0;1.0;0.0;1.0;4.0;0.0;3.0;0.0;0.0;4.0
32296;1.0;0.0;3.0;1.0;0.0;2.0;7.0;7.0;13.0;0.0;1.0;7.0
32297;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32298;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32301;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
32306;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
32307;1.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;5.0;0.0;0.0;4.0
32309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32312;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32314;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32319;2.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;13.0;0.0;0.0;8.0
32320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32326;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32331;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;7.0;0.0;0.0;3.0
32333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32334;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;3.0
32335;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
32344;1.0;0.0;2.0;0.0;0.0;2.0;6.0;0.0;12.0;0.0;0.0;5.0
32345;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0
32346;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
32358;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32365;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0
32368;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32369;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
32370;1.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;3.0
32372;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
32373;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
32374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32378;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32382;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
32384;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32389;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
32395;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32404;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;1.0
